KEY	DATA	ACONTECIMENTO	ÂMBITO	VALIDADO	FONTES	LEGENDAS	NOTAS	TIPO	LINK
1993072001	1993-07-20	Criação da Licenciatura em Sociologia e Planeamento	Iscte	sim	Despacho n.º 23/93 de 20/07/1993, in Diário da República n.º 168/1993, II Série, 20/07/1993, pp. 7720-(59)-7720-(61) - acessível em https://files.dre.pt/gratuitos/2s/1993/07/2S168A0000S01.pdf	Despacho n.º 23/93 de 20 de Julho		documento	https://files.dre.pt/gratuitos/2s/1993/07/2S168A0000S01.pdf
1993110100	1993-11-01	Tratado de Maastricht	Internacional	sim		Tratado da União Europeia (TUE) / Tratado de Maastricht		pagina_web	https://www.europarl.europa.eu/about-parliament/pt/in-the-past/the-parliament-and-the-treaties/maastricht-treaty
1993110100	1993-11-01	Tratado de Maastricht	Internacional	sim		O Tratado da União Europeia, também conhecido como o Tratado de Maastricht, rodeado pelas assinaturas dos 12 ministros dos Negócios Estrangeiros e das Finanças dos Estados-Membros		imagem	https://www.europarl.europa.eu/resources/library/images/20150220PHT24337/20150220PHT24337_original.jpg
1993123100	1993-12-31	Atribuição de contas de e-mail à comunidade como alternativa ao fax nº +351217903059 e ao telex nº 62542ISCTE-P	Iscte	não	Prof. Jorge Freitas Branco				
1994010100	1994-01-01	 Entrada em vigor do acordo ortográfico	Nacional	sim		História da Ortografia do Português		pagina_web	http://www.portaldalinguaportuguesa.org/?action=acordo-historia
1994030700	1994-03-07	Primeiro Doutoramento em Psicologia Social e Organizacional, Maria Luísa Pedroso de Lima	Iscte	sim	Unidade de Apoio ao 3.º Ciclo 	Unidade de Apoio ao 3.º Ciclo 			
1994040700	1994-04-07	Genocídio no Ruanda	Internacional	sim		Dia Internacional de Reflexão sobre o Genocídio de 1994 contra os Tutsi em Ruanda		video	https://www.youtube.com/watch?v=CAJWeU6UusE
1994051000	1994-05-10	Nelson Mandela eleito presidente da África do Sul	Internacional	sim		Nelson Mandela elected President of the ANC		video	https://www.youtube.com/watch?v=Jg81Qn86K6g
1994051200	1994-05-12	João Ferreira de Almeida é Presidente do ISCTE (reeleito)	Iscte	sim	Termo de Posse a 12-05-1994.				
1994091500	1994-09-15	Inauguração da Cave Ala Sul (717 m2)	Iscte	sim	Ferreira, Raúl Hestnes, "Arquitetura e Universidade- ISCTE", Lisboa, Librus Publicações Técnicas, 2006,  p. 189 - acessível em https://catalogo.biblioteca.iscte-iul.pt/cgi-bin/koha/opac-detail.pl?biblionumber=44777	Publicação on-line, Ferreira, Raúl Hestnes, "Arquitetura e Universidade- ISCTE", 2006		pagina_web	https://catalogo.biblioteca.iscte-iul.pt/cgi-bin/koha/opac-detail.pl?biblionumber=44777
1994091501	1994-09-15	Inauguração do Pavilhão-esplanada (119 m2)	Iscte	sim	Ferreira, Raúl Hestnes,  "Arquitetura e Universidade- ISCTE", Lisboa, Librus Publicações Técnicas,  2006,  p. 189 - acessível em https://catalogo.biblioteca.iscte-iul.pt/cgi-bin/koha/opac-detail.pl?biblionumber=44777	Pavilhão-esplanada (119m2)		imagem	https://www.flickr.com/photos/iscteiul/52013293113/in/album-72177720298200772/
1994111700	1994-11-17	Primeiro Doutoramento em Organização e Gestão de Empresas, Victor Roldão	Iscte	sim	Unidade de Apoio ao 3º Ciclo				
1994123100	1994-12-31	Criação da Unidade de Investigação em Desenvolvimento Empresarial (UNIDE) neste ano	Iscte	sim	https://www.iscte-iul.pt/conteudos/iscte/quem-somos/12/historia-iscte	Unidade de Investigação em Desenvolvimento Empresarial (UNIDE)		pagina_web	https://www.iscte-iul.pt/conteudos/iscte/quem-somos/12/historia-iscte
1994123101	1994-12-31	Criação da Unidade de Investigação em Ciências Sociais (UNICS) neste ano	Iscte	sim	https://www.iscte-iul.pt/conteudos/iscte/quem-somos/12/historia-iscte; Informações orais cruzadas	Unidade de Investigação em Ciências Sociais (UNICS)		pagina_web	https://www.iscte-iul.pt/conteudos/iscte/quem-somos/12/historia-iscte; Informações orais cruzadas
1995010100	1995-01-01	União Europeia: adesão da Áustria, Finlândia e Suécia	Internacional	sim		Europe Forum Turku: 25 years of membership: Austria, Finland and Sweden in the EU		video	https://www.youtube.com/watch?v=Sm_kcMOLxY0
1995040700	1995-04-07	Mário Leston Bandeira é Presidente do Conselho Pedagógico (eleito)	Iscte	sim	Termo de Posse a 07-04-1995.				
1995060500	1995-06-05	Feitura do traje académico por Ana Salazar neste ano	Iscte	sim	https://www.flickr.com/photos/iscteiul/52013234641/in/album-72177720298200772/	Sarja para a Beca e sarja para o Capelo	pedir arquivo Inês Manata	imagem	https://www.flickr.com/photos/iscteiul/52013234641/in/album-72177720298200772/
1995060500	1995-06-05	Feitura do traje académico por Ana Salazar neste ano	Iscte	sim	https://www.flickr.com/photos/iscteiul/52013234661/in/album-72177720298200772/	Envelope de Ana Salazar para Dr. João Freire 	pedir arquivo Inês Manata	imagem	https://www.flickr.com/photos/iscteiul/52013234661/in/album-72177720298200772/
1995060500	1995-06-05	Feitura do traje académico por Ana Salazar neste ano	Iscte	sim	https://www.flickr.com/photos/iscteiul/52013481764/in/album-72177720298200772/	Anotações manuscritas sobre as cores dos Cursos	pedir arquivo Inês Manata	imagem	https://www.flickr.com/photos/iscteiul/52013481764/in/album-72177720298200772/
1995060500	1995-06-05	Feitura do traje académico por Ana Salazar neste ano	Iscte	sim	https://www.flickr.com/photos/iscteiul/52013481869/in/album-72177720298200772/	Carta ao Presidente do ISCTE do Grupo de Trabalho sobre Símbolos Institucionais 	pedir arquivo Inês Manata	imagem	https://www.flickr.com/photos/iscteiul/52013481869/in/album-72177720298200772/
1995071100	1995-07-11	Criação da Licenciatura em Psicologia na área da Psicologia Social e das Organizações	Iscte	sim	Despacho 14/95 in Diário da República, n.º 158/95, II Série, 11/07/1995, p. 7897 (114) - acessível em https://files.dre.pt/gratuitos/2s/1995/07/2S158A0000S01.pdf	Despacho 14/95 - Diário da República n.º158/1995, Série II de 1995-07-11, pp. 7897 (114)		documento	https://files.dre.pt/gratuitos/2s/1995/07/2S158A0000S01.pdf
1995091500	1995-09-15	Inauguração da Ala Autónoma (5.183 m2)	Iscte	sim	Ferreira, Raúl Hestnes, "Arquitetura e Universidade- ISCTE", Lisboa, Librus Publicações Técnicas, 2006,  p. 190 - acessível em https://catalogo.biblioteca.iscte-iul.pt/cgi-bin/koha/opac-detail.pl?biblionumber=44777	Ferreira, Raúl Hestnes, "Arquitetura e Universidade- ISCTE", 2006		imagem	https://www.flickr.com/photos/iscteiul/52013293143/in/album-72177720298200772/
1995102800	1995-10-28	Eduardo Ferro Rodrigues, ministro da Solidariedade e Segurança Social	Iscte	sim	Decreto do Presidente da República n.º 80-C/95 de 28 de Outubro in Diário da República, n.º 250, I Série-A, 28/10/1995, p. 6744-(2) - acessível em https://files.dre.pt/1s/1995/10/250a01/00020002.pdf	Decreto do Presidente da República n.º 80-C/95 de 28 de Outubro		documento	https://files.dre.pt/1s/1995/10/250a01/00020002.pdf
1995103000	1995-10-30	Maria João Rodrigues, ministra da Qualificação e Emprego	Nacional	sim	Decreto do Presidente da República n.º 80-C/95 de 28 de Outubro in Diário da República, n.º 250, I Série-A, 28/10/1995, p. 6744-(2)	Decreto do Presidente da República n.º 80-C/95 de 28 de Outubro		pagina_web	https://arquivos.rtp.pt/conteudos/entrevista-a-maria-joao-rodrigues/
1996012800	1996-01-28	Primeiro Doutoramento em História Social Contemporânea, Carlos Coelho Mauricio	Iscte	sim	Unidade de Apoio ao 3.º Ciclo 				
1996012900	1996-01-29	Criação da Licenciatura em História Moderna e Contemporânea	Iscte	sim	Despacho n.º 1/96 in Diário da República n.º 24/1996, II Série, 29/01/1996, pp. 1441-1443 - acessível em https://files.dre.pt/gratuitos/2s/1996/01/2S024A0000S00.pdf	Despacho n.º 1/96 - Diário da República n.º 24/1996, Série II de 1996-01-29, pp. 1441		documento	https://files.dre.pt/gratuitos/2s/1996/01/2S024A0000S00.pdf
1996062600	1996-06-26	Criação da Licenciatura em Gestão de Recursos Humanos 	Iscte	sim	Despacho n.º 13/96 in Diário da República, n.º 146/1996, II Série, 26/06/1996, p. 8525 - acessível em https://files.dre.pt/gratuitos/2s/1996/06/2S146A0000S00.pdf	Despacho n.º 13/96 - Diário da República n.º 146/1996, Série II de 1996-06-26, pp. 8525		documento	https://files.dre.pt/gratuitos/2s/1996/06/2S146A0000S00.pdf
1996063000	1996-06-30	Criada a Revista Economia Global e Gestão neste ano	Iscte	sim	https://catalogo.biblioteca.iscte-iul.pt/cgi-bin/koha/opac-detail.pl?biblionumber=61521	Nº. 1 da Revista		imagem	https://www.flickr.com/photos/iscteiul/52013481989/in/album-72177720298200772/
1996080200	1996-08-02	Fernanda Ribeiro ganha medalha de ouro olímpica nos 10000m em Atlanta	Nacional	sim		Fernanda Ribeiro ganha a medalha de ouro | Jogos Olímpicos de Atlanta 1996 | RTP		video	https://www.youtube.com/watch?v=etIX65Iq7l4
1996080200	1996-08-02	Fernanda Ribeiro ganha medalha de ouro olímpica nos 10000m em Atlanta	Nacional	sim		Última volta de Fernanda Ribeiro		video	https://www.youtube.com/watch?v=IUDpi-Iw2k4
1996082600	1996-08-26	Extinção da JNICT (1967-1996)	Nacional	sim	Decreto-Lei nº 144/96 de 26 de Agosto	Extinção da JNICT no Diário da República		documento	https://files.dre.pt/1s/1996/08/197a00/26942698.pdf
1996101300	1996-10-13	Site do ISCTE (1ª versão arquivada)	iscte	não	Prof. Jorge Freitas Branco				
1996121300	1996-12-13	João Ferreira de Almeida é Presidente do ISCTE (reeleito)	Iscte	sim	Termo de Posse a 13-12-1996				
1996121301	1996-12-13	João Freire é Presidente do Conselho Científico (eleito)	Iscte	sim	Termo de Posse a 13-12-1996.				
1996121302	1996-12-13	Mário Leston Bandeira é Presidente do Conselho Pedagógico (reeleito)	Iscte	sim	Termo de Posse a 13-12-1996.				
1996121303	1996-12-13	Manuel Alberto Ferreira é Presidente do Conselho Diretivo (eleito)	Iscte	sim	Termo de Posse a 13-12-1996.				
1996123100	1996-12-31	Redinamização da Associação dos Antigos Alunos do ISCTE (AAAISCTE) neste ano	Iscte	sim	http://aaa.iscte.pt/	Associação de Antigos Alunos do I.S.C.T.E.		imagem	https://www.flickr.com/photos/iscteiul/52013754065/in/album-72177720298200772/
1997053000	1997-05-30	Criação da Etnográfica. Revista do Centro de Estudos de Antropologia Social	Iscte	sim	http://ceas.iscte.pt/; Vol. 1, n.º 1: http://ceas.iscte.pt/etnografica/images_capas/Etn_V01_N1_xl.jpg; https://www.flickr.com/photos/iscteiul/52013753900/in/album-72177720298200772/	Coleção da Etnográfica		pagina_web	https://cria.org.pt/pt/etnografica
1997053000	1997-05-30	Criação da Etnográfica. Revista do Centro de Estudos de Antropologia Social	Iscte	sim	http://ceas.iscte.pt/; Vol. 1, n.º 1: http://ceas.iscte.pt/etnografica/images_capas/Etn_V01_N1_xl.jpg; https://www.flickr.com/photos/iscteiul/52013753900/in/album-72177720298200772/	N.º 1 da Revista		imagem	https://www.flickr.com/photos/iscteiul/52013234696/in/album-72177720298200772/
1997053000	1997-05-30	Criação da Etnográfica. Revista do Centro de Estudos de Antropologia Social	Iscte	sim	http://ceas.iscte.pt/; Vol. 1, n.º 1: http://ceas.iscte.pt/etnografica/images_capas/Etn_V01_N1_xl.jpg; https://www.flickr.com/photos/iscteiul/52013753900/in/album-72177720298200772/	Convite de lançamento da revista 		imagem	https://www.flickr.com/photos/iscteiul/52013234716/in/album-72177720298200772/
1997053000	1997-05-30	Criação da Etnográfica. Revista do Centro de Estudos de Antropologia Social	Iscte	sim	http://ceas.iscte.pt/; Vol. 1, n.º 1: http://ceas.iscte.pt/etnografica/images_capas/Etn_V01_N1_xl.jpg; https://www.flickr.com/photos/iscteiul/52013753900/in/album-72177720298200772/	Carta de lançamento da revista		imagem	https://www.flickr.com/photos/iscteiul/52013753900/in/album-72177720298200772/
1997072800	1997-07-28	Aprovação da Lei Orgânica da Fundação para a Ciência e a Tecnologia (FCT)	Nacional	sim	Decreto-Lei n.º 188/97 de 28 de Julho in Diário do Governo, n.º 172, I Série, 28/07/1997, pp. 3855-3862	Decreto-Lei n.º 188/97 de 28 de Julho		pagina_web	https://files.dre.pt/1s/1997/07/172a00/38553863.pdf
1997100200	1997-10-02	Acordo de Schengen	Internacional	sim		Schengen Treaty: 25 years of Europe without frontiers		video	https://www.youtube.com/watch?v=4UXjsajT_EU
1997112500	1997-11-25	Eduardo Ferro Rodrigues, ministro do Trabalho e da Solidariedade	Iscte	sim	Decreto do Presidente da República n.º 70-C/97, de 25 de novembro in Diário do Governo, n.º 273, I Série-A, 25/11/1997, pp. 6368-(2)-6368-(3) - acessível em https://files.dre.pt/1s/1997/11/273a01/00020003.pdf	Decreto do Presidente da República n.º 70-C/97, de 25 de novembro		documento	https://files.dre.pt/1s/1997/11/273a01/00020003.pdf
1997121500	1997-12-15	Emissão da medalha do 25º aniversário 	Iscte	sim	Medalha comemorativa do 25º. ano	Medalha comemorativa do 25º. ano		imagem	https://www.flickr.com/photos/iscteiul/52012208227/in/album-72177720298200772/
1997121500	1997-12-15	Emissão da medalha do 25º aniversário 	Iscte	sim	Medalha comemorativa do 25º. ano	Medalha comemorativa do 25º. ano		imagem	https://www.flickr.com/photos/iscteiul/52013292873/in/album-72177720298200772/
1997121501	1997-12-15	Emissão de pisa-papéis do 25º aniversário	Iscte	sim	Pisa-papéis comemorativo do 25º. ano	Pisa-papéis comemorativo do 25º. ano		imagem	https://www.flickr.com/photos/iscteiul/52013292928/in/album-72177720298200772/
1997121501	1997-12-15	Emissão de pisa-papéis do 25º aniversário	Iscte	sim	Pisa-papéis comemorativo do 25º. ano	Pisa-papéis comemorativo do 25º. ano		imagem	https://www.flickr.com/photos/iscteiul/52013754725/in/album-72177720298200772/
1998022600	1998-02-26	Inicío do conflito do Kosovo, entre a República Federal da Jugoslávia e os guerrilheiros rebeldes do Kosovo	Internacional	sim		The entire history of Kosovo explained		video	https://www.youtube.com/watch?v=o1XPEn_CU90
1998032300	1998-03-23	Criação da Licenciatura em Engenharia de Telecomunicações e Informática	Iscte	sim	Despacho n.º 7772/98 in Diário da República, n.º 107/1998, II Série, 09/05/1998, p. 6283 - acessível em https://files.dre.pt/gratuitos/2s/1998/05/2S107A0000S00.pdf	Despacho n.º 7772/98 - Diário da República n.º 107/1998, Série II de 1998-05-09, pp. 6283		documento	https://files.dre.pt/gratuitos/2s/1998/05/2S107A0000S00.pdf
1998052200	1998-05-22	Abertura da EXPO 98, Lisboa	Internacional	sim		EXPO 98 abria as portas há 20 anos		video	https://www.youtube.com/watch?v=rpUK1P3AaiA
1998060500	1998-06-05	Criação da Licenciatura em Finanças	Iscte	sim	Despacho n.º 9675/98 in Diário da República nº 130,  Série II de 05/06/1998, pp. 7825-7827	Despacho n.º 9675/98 de 5 de junho		documento	https://files.dre.pt/gratuitos/2s/1998/06/2S130A0000S00.pdf
1998063000	1998-06-30	Criação do Doutoramento em Estudos Africanos Interdisciplinares em Ciências Sociais	Iscte	sim	Despacho nº. 11125/98 in Diário da República, n.º 148/1998, Série II, 30/06/1998, pp. 9028-9029				
1998063001	1998-06-30	Criação do Doutoramento em Ciências e Tecnologias da Informação	Iscte	sim	Despacho nº. 11 126/98  in Diário da República, n.º 148/1998, Série II, de 30/06/1998, p. 9029 	Despacho nº. 11 126/98 de 30 de junho		documento	https://files.dre.pt/gratuitos/2s/1998/06/2S148A0000S00.pdf
1998072100	1998-07-21	Primeiro Doutoramento em Economia, Raúl Manuel Gonçalves Lopes	Iscte	sim	Unidade de Apoio ao 3.º Ciclo	Unidade de Apoio ao 3.º Ciclo			
1998072900	1998-07-29	Criação da Licenciatura em Arquitetura	Iscte	sim	Despacho n.º 13 051/98 in Diário da República, n.º 173/1998, II Série, 29/07/1998, p. 10561 - acessível em https://files.dre.pt/gratuitos/2s/1998/07/2S173A0000S00.pdf	Despacho n.º 13 051/98 de 29 de Julho		imagem	https://files.dre.pt/gratuitos/2s/1998/07/2S173A0000S00.pdf
1998090300	1998-09-03	Está em linha o Catálogo da Biblioteca do ISCTE	Iscte	sim	https://arquivo.pt/wayback/19991114115241/http://biblioteca.iscte.pt:80/	Catálogo da Biblioteca em Linha		imagem	https://www.flickr.com/photos/iscteiul/52013482289/in/album-72177720298200772/
1998100600	1998-10-06	Primeiro Doutoramento em Ciências e Tecnologias da Informação, Miguel Sales Dias	Iscte	sim	Unidade de Apoio ao 3.º Ciclo				
1998100800	1998-10-08	Atribuição do Prémio Nobel da Literatura a José Saramago	Internacional	sim		0 «nosso» Prémio Nobel da Literatura		pagina_web	https://bndigital.bnportugal.gov.pt/2020/12/08/0-nosso-premio-nobel-da-literatura/
1998100800	1998-10-08	Atribuição do Prémio Nobel da Literatura a José Saramago	Internacional	sim		José Saramago, Prémio Nobel da Literatura 1998 - 1.ª parte		video	https://www.youtube.com/watch?v=lWpM5A5lBMI
1998100800	1998-10-08	Atribuição do Prémio Nobel da Literatura a José Saramago	Internacional	sim		13 Anos da atribuição do Prémio Nobel de Literatura a José Saramago		video	https://www.youtube.com/watch?v=xhwl3ZwtXoY
1999031200	1999-03-12	Doutoramento Honoris Causa atribuído a Immanuel Wallerstein ✝︎	Iscte	sim	Fotografia do evento in Santos, Carlos Oliveira, Luísa Tiago de Oliveira e Jorge Freitas Branco (orgs.), "ISCTE 35 anos. Nascido para inovar", Lisboa, ISCTE, 2007, pp. 36 e 44 - acessível em https://repositorio.iscte-iul.pt/handle/10071/2157	Cerimónia de atribuição de Doutoramento Honoris Causa a Immanuel Wallerstein ✝︎		imagem	https://www.flickr.com/photos/iscteiul/52013292648/in/album-72177720298200772/
1999061900	1999-06-19	Declaração de Bolonha (Espaço Europeu de Educação Superior)	Internacional	sim		20 anos de Bolonha		video	https://www.youtube.com/watch?v=OsoBWLJuecM
1999061900	1999-06-19	Declaração de Bolonha (Espaço Europeu de Educação Superior)	Internacional	sim		O Processo de Bolonha e o Espaço Europeu do Ensino Superior		pagina_web	https://education.ec.europa.eu/pt-pt/education-levels/higher-education/inclusive-and-connected-higher-education/bologna-process
1999070100	1999-07-01	João Ferreira de Almeida é Presidente do ISCTE (reeleito)	Iscte	sim	Termo de Posse a 07-01-1999.				
1999070101	1999-07-01	Mário Leston Bandeira é Presidente do Conselho Pedagógico (reeleito)	Iscte	sim	Termo de Posse a 07-01-1999.				
1999090800	1999-09-08	Realização do Cordão Humano por Timor-Leste, com participação da comunidade ISCTE	Nacional	sim		Cordão humano por Timor-Leste - RTP		pagina_web	https://arquivos.rtp.pt/conteudos/cordao-humano-por-timor-leste/
1999111400	1999-11-14	O acervo da Biblioteca contém cerca de 20.000 referências bibliográficas respeitantes aos documentos existentes	Iscte	sim	https://arquivo.pt/wayback/19991114115241/http://biblioteca.iscte.pt:80/	Imagem do Arquivo.pt sobra biblioteca a do Instituto Superior de Ciências do Trabalho e da Empresa.		pagina_web	https://arquivo.pt/wayback/19991114115241/http://biblioteca.iscte.pt:80/
1999122000	1999-12-20	Portugal e a República Popular da China concordam em passar Macau para a soberania chinesa, tornando-se numa Região Administrativa Especial	Internacional	sim		Macau, 1999.12.19 - Transferência de Soberania		video	https://www.youtube.com/watch?v=iF0fOKQ-36w
1999123100	1999-12-31	Criação do Prémio Silva Leal neste ano	Iscte	sim	https://www.iscte-iul.pt/assets/files/2018/05/07/1525688074573_RegulamentoPremioSilvaLeal.pdf	Prémio Silva Leal		pagina_web	https://www.iscte-iul.pt/conteudos/iscte/premios/estudantes/62/premio-silva-leal
2000020200	2000-02-02	Criação da Licenciatura em Marketing	Iscte	sim	Despacho n.º 6878/2000 in Diário da República, n.º 75/2000, II Serie, 29/03/2000, pp. 5972-5973 - acessível em https://files.dre.pt/2s/2000/03/075000000/0597205973.pdf	Despacho n.º 6878/2000 de 29 de março		documento	https://files.dre.pt/2s/2000/03/075000000/0597205973.pdf
2000080300	2000-08-03	Publicação dos novos Estatutos do ISCTE	Iscte	sim	Despacho Normativo nº 37/2000 in Diário da República n.º 205, I Série-B, 03/08/2000, pp. 4405- 4717 - acessível em https://files.dre.pt/1s/2000/09/205b00/47054717.pdf	Despacho Normativo nº 37/2000 de 3 de Agosto		documento	https://files.dre.pt/1s/2000/09/205b00/47054717.pdf
2000080300	2000-08-03	Publicação dos novos Estatutos do ISCTE	Iscte	sim	Despacho Normativo nº 37/2000 in Diário da República n.º 205, 05/09/2000, I Série-B, 03/08/2000, pp. 4405- 4717 	Despacho Normativo nº 37/2000 de5 de Setembro		imagem	https://www.flickr.com/photos/iscteiul/52013754560/in/album-72177720298200772/
2000121200	2000-12-12	Vítor Roldão é Presidente do Conselho Científico (eleito)	Iscte	sim	Termo de Posse a 12-12-2000.				
2000121500	2000-12-15	João Ferreira de Almeida é Presidente do ISCTE (reeleito)	Iscte	sim	Termo de Posse a 15-12-2000.				
2000123100	2000-12-31	Criada a revista Cidades, Comunidades e Territórios neste ano	Iscte	sim	https://catalogo.biblioteca.iscte-iul.pt/cgi-bin/koha/opac-detail.pl?biblionumber=62478; https://revistas.rcaap.pt/cct/issue/view/579	Revista Cidades, Comunidades e Territórios		imagem	https://www.flickr.com/photos/iscteiul/52013482439/in/album-72177720298200772/
2001031000	2001-03-10	António Dornelas, Secretário de Estado do Trabalho e Formação	Nacional	sim	Decreto do Presidente da República n.º 16-D/2001 de 10 de Março in  Diário da República, n.º 59, I Série-A, 10/03/2001, pp. 1382-(2)	Decreto do Presidente da República n.º 16-D/2001 de 10 de Março		documento	https://files.dre.pt/1s/2001/03/059a01/00020002.pdf
2001031001	2001-03-10	Eduardo Ferro Rodrigues, ministro do Equipamento Social	Iscte	sim	Decreto do Presidente da República n.º 16-D/2001 de 10 de Março in  Diário da República, n.º 59, I Série-A, 10/03/2001, pp. 1382-(2) - acessível em https://files.dre.pt/1s/2001/03/059a01/00020002.pdf	Decreto do Presidente da República n.º 16-D/2001 de 10 de Março		documento	https://files.dre.pt/1s/2001/03/059a01/00020002.pdf
2001031002	2001-03-10	Paulo Pedroso, ministro do Trabalho e da Solidariedade 	Iscte	sim	Decreto do Presidente da República n.º 16-D/2001 de 10 de Março in  Diário da República, n.º 59, I Série-A, 10/03/2001, pp. 1382-(2) - acessível em https://files.dre.pt/1s/2001/03/059a01/00020002.pdf	Decreto do Presidente da República n.º 16-D/2001 de 10 de Março		documento	https://files.dre.pt/1s/2001/03/059a01/00020002.pdf
2001032000	2001-03-20	Criação do Doutoramento em Direito de Empresas	Iscte	sim	Despacho n.º 5503/2001 in Diário da República, n.º 67, II Série, 20/03/2021, p 4955 - acessível em https://files.dre.pt/2s/2001/03/067000000/0495504955.pdf	Despacho n.º 5503/2001 (2.ª série), de 20 de março		documento	https://files.dre.pt/2s/2001/03/067000000/0495504955.pdf
2001091100	2001-09-11	Dois aviões de passageiros colidem com as torres World Trade Center, em Nova Iorque, provocando o seu desmoronamento. Um terceiro avião despenha-se sobre o edifício do Pentágono e um quarto cai em Somerset County, no estado da Pensilvânia	Internacional	sim		11 de Setembro		video	https://www.youtube.com/watch?v=_t3k2WlLgOg
2001091100	2001-09-11	Dois aviões de passageiros colidem com as torres World Trade Center, em Nova Iorque, provocando o seu desmoronamento. Um terceiro avião despenha-se sobre o edifício do Pentágono e um quarto cai em Somerset County, no estado da Pensilvânia	Internacional	sim		11 de Setembro - Queda das Torres Gémeas em Direto na TVI (2001)		video	https://www.youtube.com/watch?v=qnYc-ZEp4Hg
2001091100	2001-09-11	Dois aviões de passageiros colidem com as torres World Trade Center, em Nova Iorque, provocando o seu desmoronamento. Um terceiro avião despenha-se sobre o edifício do Pentágono e um quarto cai em Somerset County, no estado da Pensilvânia	Internacional	sim		Vídeo: 9/11 - As events unfold		video	https://www.youtube.com/watch?v=EEogeIIOJzU
2001091700	2001-09-17	Criação do grupo estudantil de teatro mISCuTEm	Iscte	sim	Conversa da Biblioteca "mISCuTEm - 10 anos", Biblioteca do ISCTE-IUL,12/5/2011 	Grupo de teatro MISCUTEM (fundadora Ana Isabel Augusto)		imagem	https://www.flickr.com/photos/iscteiul/52012208422/in/album-72177720298200772/
2002010100	2002-01-01	Euro entra em circulação em Portugal	Internacional	sim		Vídeo: Uma breve história do euro		video	https://www.youtube.com/watch?v=p2x5Fj3xOHE
2002040600	2002-04-06	Luís Filipe Pereira, ministro da Saúde	Iscte	sim	Decreto do Presidente da República n.º 24-C/2002 de 6 de Abril	Decreto do Presidente da República n.o 24-C/2002 de 6 de Abril		documento	https://files.dre.pt/1s/2002/04/081a01/00020003.pdf
2002051700	2002-05-17	Formalização do Centro de informática (CIISCTE)	Iscte	não	Prof. Jorge Freitas Branco				
2002052000	2002-05-20	Independência de Timor Leste	Internacional	sim		Vídeo: "Timor-Leste celebra 20 anos de independência"		video	https://www.youtube.com/watch?v=ciMVbY3zSc0
2002060100	2002-06-01	Edifício II: Inauguração do Grande Auditório (500 lugares)	Iscte	sim	Ferreira, Raúl Hestnes, "Arquitetura e Universidade- ISCTE", Lisboa, Librus Publicações Técnicas, 2006,  p. 192 - acessível em https://catalogo.biblioteca.iscte-iul.pt/cgi-bin/koha/opac-detail.pl?biblionumber=44777	Ferreira, Raúl Hestnes, "Arquitetura e Universidade- ISCTE", 2006		pagina_web	https://catalogo.biblioteca.iscte-iul.pt/cgi-bin/koha/opac-detail.pl?biblionumber=44777
2002060101	2002-06-01	Entrada em funcionamento do Edifício II  (30.501 m2)	Iscte	sim	Ferreira, Raúl Hestnes, "Arquitetura e Universidade- ISCTE", Lisboa, Librus Publicações Técnicas, 2006,  p.192 - acessível em https://catalogo.biblioteca.iscte-iul.pt/cgi-bin/koha/opac-detail.pl?biblionumber=44777	Ferreira, Raúl Hestnes, "Arquitetura e Universidade- ISCTE", 2006		pagina_web	https://catalogo.biblioteca.iscte-iul.pt/cgi-bin/koha/opac-detail.pl?biblionumber=44777
2002092500	2002-09-25	Criação do Doutoramento em Arquitetura e Urbanismo	Iscte	sim	Despacho n.º 20917/2002 in Diário da República n.º 222/2002, Série II, 25/09/2002, pp. 16262-16263	Despacho n.º 20917/2002 de 25 de setembro		documento	https://files.dre.pt/2s/2002/09/222000000/1626216263.pdf
2002111800	2002-11-18	Primeiro doutoramento em Estudos Africanos Interdisciplinares em Ciências Sociais, Vitor Hugo Nicolau	Iscte	sim	Unidade de Apoio ao 3.º Ciclo				
2002112600	2002-11-26	Albino Lopes é Presidente do Conselho Científico (eleito)	Iscte	sim	Termo de Posse a 26-11-2002.				
2002121900	2002-12-19	Mário Leston Bandeira é Presidente do Conselho Pedagógico (reeleito)	Iscte	sim	Termo de Posse a 19-12-2002				
2002123100	2002-12-31	Criada a revista Portuguese Journal of Social Science neste ano	Iscte	sim	https://catalogo.biblioteca.iscte-iul.pt/cgi-bin/koha/opac-detail.pl?biblionumber=62587	Revista Portuguesa Journal of Social Science		pagina_web	https://catalogo.biblioteca.iscte-iul.pt/cgi-bin/koha/opac-detail.pl?biblionumber=62587
2002123101	2002-12-31	Criada a Revista Portuguesa e Brasileira de Gestão, que sucede à Revista Portuguesa de Gestão neste ano	Iscte	sim	https://bibliotecadigital.fgv.br/ojs/index.php/rbpg/issue/view/4383	Revista Portuguesa e Brasileira de Gestão		pagina_web	https://bibliotecadigital.fgv.br/ojs/index.php/rbpg/issue/view/4383
2002123101	2002-12-31	Criada a Revista Portuguesa e Brasileira de Gestão, que sucede à Revista Portuguesa de Gestão neste ano	Iscte	sim	https://catalogo.biblioteca.iscte-iul.pt/cgi-bin/koha/opac-detail.pl?biblionumber=62552	Revista Portuguesa e Brasileira de Gestão		pagina_web	https://catalogo.biblioteca.iscte-iul.pt/cgi-bin/koha/opac-detail.pl?biblionumber=62552
